shoesIDX,shoesID,pro_name
645,1022A029-022,GEL-Quantum 360 4
646,1022A029-100,GEL-Quantum 360 4
647,1022A029-300,GEL-Quantum 360 4
648,1022A029-301,GEL-Quantum 360 4
649,1022A032-001,HyperGEL-Kan
650,1022A032-020,HyperGEL-Kan
651,1022A032-100,HyperGEL-Kan
652,1022A041-020,GEL-Quantum 360 Knit 2
653,1022A041-100,GEL-Quantum 360 Knit 2
654,1022A051-001,GEL-QUANTUM INFINITY
655,1022A051-002,GEL-QUANTUM INFINITY
656,1022A051-003,GEL-QUANTUM INFINITY
657,1022A051-020,GEL-QUANTUM INFINITY
658,1022A051-021,GEL-QUANTUM INFINITY
659,1022A051-100,GEL-QUANTUM INFINITY
660,1022A052-020,GEL-Kenun 2
661,1022A053-007,GEL-Quantum 90 SG
662,1022A053-020,GEL-Quantum 90 SG
663,1022A053-400,GEL-Quantum 90 SG
664,1022A056-020,HYPERGEL-YU
665,1022A056-022,HYPERGEL-YU
666,1022A056-400,HYPERGEL-YU
667,1022A056-500,HYPERGEL-YU
668,1022A056-502,HYPERGEL-YU
669,1022A098-001,GEL-QUANTUM 180 4
670,1022A098-002,GEL-QUANTUM 180 4
671,1022A098-003,GEL-QUANTUM 180 4
672,1022A098-020,GEL-QUANTUM 180 4
673,1022A098-100,GEL-QUANTUM 180 4
674,1022A098-102,GEL-QUANTUM 180 4
675,1022A098-106,GEL-QUANTUM 180 4
676,1022A098-400,GEL-QUANTUM 180 4
677,1022A098-402,GEL-QUANTUM 180 4
678,1022A098-700,GEL-QUANTUM 180 4
679,1022A098-702,GEL-QUANTUM 180 4
680,1022A100-410,GEL-Quantum 180 3
681,1022A104-001,GEL-QUANTUM 360 5
682,1022A104-020,GEL-QUANTUM 360 5
683,1022A104-400,GEL-QUANTUM 360 5
684,1022A104-700,GEL-QUANTUM 360 5
685,1022A111-020,GEL-KINSEI OG
686,1022A111-100,GEL-KINSEI OG
687,1022A111-101,GEL-KINSEI OG
688,1022A114-020,GEL-Quantum 360 Knit
689,1022A115-001,GEL-QUANTUM 90
690,1022A115-020,GEL-QUANTUM 90
691,1022A115-021,GEL-QUANTUM 90
692,1022A115-022,GEL-QUANTUM 90
693,1022A115-023,GEL-QUANTUM 90
694,1022A115-300,GEL-QUANTUM 90
695,1022A115-401,GEL-QUANTUM 90
696,1022A115-500,GEL-QUANTUM 90
697,1022A115-501,GEL-QUANTUM 90
698,1022A115-600,GEL-QUANTUM 90
699,1022A115-700,GEL-QUANTUM 90
700,1022A120-400,GEL-QUANTUM 90
701,1022A120-700,GEL-QUANTUM 90
702,1022A121-001,GEL-Quantum 360 CM
703,1022A121-020,GEL-Quantum 360 CM
704,1022A121-403,GEL-Quantum 360 CM
705,1022A129-001,GEL-BND
706,1022A129-002,GEL-BND
707,1022A129-020,GEL-BND
708,1022A129-021,GEL-BND
709,1022A129-100,GEL-BND
710,1022A132-001,GEL-QUANTUM 360 5 JCQ
711,1022A132-020,GEL-QUANTUM 360 5 JCQ
712,1022A132-100,GEL-QUANTUM 360 5 JCQ
713,1022A139-100,GEL-KAYANO 5 360
714,1022A140-100,GEL-KAYANO 5 360
715,1022A141-100,GEL-KAYANO 5 360
716,1022A142-100,GEL-KAYANO 5 OG
717,1022A148-750,GEL-QUANTUM INFINITY
718,1022A149-100,GEL-QUANTUM 360 5
719,1022A150-001,GEL-QUANTUM 360 5 LITE SHOW
720,1022A153-001,GEL-BND
721,1022A156-100,GEL-KAYANO 5 OG
722,1022A192-001,GEL-BND
723,1022A192-100,GEL-BND
724,1022A198-002,GEL-CITREK
725,1022A198-100,GEL-CITREK
726,1022A237-100,GEL-PULSE 11
727,1022A238-021,GEL-NIMBUS 21
728,1022A238-101,GEL-NIMBUS 21
729,1022A239-100,GEL-BND
730,1023A002-020,GEL-Quantum 360 Knit 2
731,1023A014-001,GEL-Quantum 90 SD MID
732,1023A014-020,GEL-Quantum 90 SD MID
733,1023A014-100,GEL-Quantum 90 SD MID
734,1023A014-300,GEL-Quantum 90 SD MID
735,1023A016-002,GEL-QUANTUM 90 SD
736,1023A016-101,GEL-QUANTUM 90 SD
737,1031A003-400,GEL-Quest FF
738,1032A004-001,GEL-Fit Sana 4
739,1032A004-002,GEL-Fit Sana 4
740,1032A004-020,GEL-Fit Sana 4
741,1032A004-400,GEL-Fit Sana 4
742,1032A004-500,GEL-Fit Sana 4
743,1032A006-001,GEL-Fit Sana 4 SE
744,1032A006-300,GEL-Fit Sana 4 SE
745,1.04E+16,Charles Cap-Toe Leather Oxford Shoes
746,1.04E+16,Crus Woven Leather Sandals
747,1.04E+16,Leather and Mesh Sandals
748,1.04E+16,Leather and Mesh Sandals
749,1.04E+16,Richmond Pebble-Grain Leather Boots
750,1.04E+16,Blake Whole-Cut Venezia Leather Oxford Shoes
751,1.04E+16,Dennis Two-Tone Suede Boat Shoes
752,1.04E+16,Collapsible-Heel Suede Espadrilles
753,1.04E+16,Roos Horsebit Leather Loafers
754,1.04E+16,Leather Oxford Shoes
755,104006_LPD,Women's Arya - Her Instincts
756,104008_BKHP,Women's Gratis - Let's Cruise
757,104008_GYCL,Women's Gratis - Let's Cruise
758,104009_LPD,Women's Gratis - Wild Vibes
759,1041A003-001,SOLUTION SPEED FF
760,1041A003-011,SOLUTION SPEED FF
761,1041A003-100,SOLUTION SPEED FF
762,1041A003-102,SOLUTION SPEED FF
763,1041A003-400,SOLUTION SPEED FF
764,1041A003-402,SOLUTION SPEED FF
765,1041A003-808,SOLUTION SPEED FF
766,1041A003-809,SOLUTION SPEED FF
767,1041A004-100,SOLUTION SPEED FF Clay
768,1041A028-400,Solution Speed FF L.E
769,1041A042-011,GEL-GAME 7
770,1041A042-104,GEL-GAME 7
771,1041A042-105,GEL-GAME 7
772,1041A045-014,GEL-CHALLENGER 12
773,1041A045-015,GEL-CHALLENGER 12
774,1041A045-113,GEL-CHALLENGER 12
775,1041A045-114,GEL-CHALLENGER 12
776,1041A045-400,GEL-CHALLENGER 12
777,1041A045-813,GEL-CHALLENGER 12
778,1041A048-014,GEL-Challenger 12 Clay
779,1041A048-015,GEL-Challenger 12 Clay
780,1041A054-001,Solution Speed FF L.E
781,1041A083-001,COURT FF 2
782,1041A083-100,COURT FF 2
783,1041A089-100,COURT FF NOVAK
784,1041A089-400,COURT FF NOVAK
785,1041A089-600,COURT FF NOVAK
786,1041A089-800,COURT FF NOVAK
787,1041A108-001,GEL-RESOLUTION 7 LE
788,104265-044,Nike Shox R4
789,104265-045,Nike Shox R4
790,104265-050,Nike Shox R4
791,104265-053,Nike Shox R4
792,104265-131,Nike Shox R4
793,104265-132,Nike Shox R4
794,1042A002-100,SOLUTION SPEED FF
795,1042A002-410,SOLUTION SPEED FF
796,1042A002-411,SOLUTION SPEED FF
797,1042A002-700,SOLUTION SPEED FF
798,1042A002-702,SOLUTION SPEED FF
799,1042A002-750,SOLUTION SPEED FF
800,1042A002-800,SOLUTION SPEED FF
801,1042A024-400,Solution Speed FF L.E
802,1042A036-104,GEL-GAME 7
803,1042A036-404,GEL-GAME 7
804,1042A036-704,GEL-GAME 7
805,1042A036-705,GEL-GAME 7
806,1042A039-404,GEL-Challenger 12 Clay
807,1042A039-705,GEL-Challenger 12 Clay
808,1042A041-105,GEL-Challenger 12
809,1042A041-113,GEL-Challenger 12
810,1042A041-404,GEL-Challenger 12
811,1042A041-705,GEL-Challenger 12
812,1042A047-001,Solution Speed FF L.E
813,1042A076-400,COURT FF 2
814,1042A076-700,COURT FF 2
815,1042A092-001,GEL-RESOLUTION 7 LE
816,1051A003-001,Netburner Ballistic FF MT
817,1051A003-003,Netburner Ballistic FF MT
818,1051A025-014,GEL-Tactic 2
819,1051A031-001,SKY ELITE FF
820,1051A031-400,SKY ELITE FF
821,1051A032-001,SKY ELITE FF MT
822,1052A002-001,Netburner Ballistic FF
823,1052A002-100,Netburner Ballistic FF
824,1052A002-700,Netburner Ballistic FF
825,1052A017-015,GEL-Tactic 2
826,1052A017-144,GEL-Tactic 2
827,1052A023-100,SKY ELITE FF MT
828,1052A023-101,SKY ELITE FF MT
829,1052A024-100,SKY ELITE FF
830,1071A002-003,BLAST FF
831,1071A019-003,Upcourt 3
832,1071A019-100,Upcourt 3
833,1071A029-600,GEL-BLADE 7
834,1071A030-001,GEL-ROCKET 9
835,1071A030-100,GEL-ROCKET 9
836,1071A031-100,GEL-TACTIC 2
837,1072A012-001,Upcourt 3
838,1072A012-104,Upcourt 3
839,1072A012-405,Upcourt 3
840,1072A014-001,NETBURNER SUPER FF
841,1072A014-406,NETBURNER SUPER FF
842,1072A034-001,GEL-ROCKET 9
843,1072A034-100,GEL-ROCKET 9
844,1072A034-101,GEL-ROCKET 9
845,1072A034-400,GEL-ROCKET 9
846,1072A035-001,GEL-TACTIC 2
847,1081A001-001,Aggressor 4
848,1081A001-100,Aggressor 4
849,1081A001-300,Aggressor 4
850,1081A001-400,Aggressor 4
851,1081A001-800,Aggressor 4
852,1081A003-600,Aggressor 4 L.E
853,1081A016-001,JB ELITE IV
854,1081A016-200,JB ELITE IV
855,1081A018-002,DAN GABLE EVO 2
856,1081A021-001,MATFLEX 6
857,1081A021-020,MATFLEX 6
858,1081A021-600,MATFLEX 6
859,1081A022-001,Matcontrol
860,1081A022-002,Matcontrol
861,1081A022-100,Matcontrol
862,1081A022-600,Matcontrol
863,1081A023-100,Aggressor 4
864,1081A024-400,Snapdown 2
865,1081A025-400,JB ELITE IV
866,1091A015-001,Hyper Sprint 7
867,1091A018-001,Hyper MD 7
868,1091A019-001,Hyper LD 6
869,1.13E+16,Nacho Collapsible-Heel Suede Loafer Espadrilles
870,113041_MLT,Women's BOBS Plush - Swedish Phish
871,113047_WMLT,Women's BOBS Marley Jr. - Picatso
872,113085_WBKR,Women's BOBS Aquamenace - Splash Hound
873,113086_MLT,Women's BOBS Aquamenace - Feline Catty
874,113088_BLMT,Women's BOBS Aquamenace - Sandy Paws
875,1132A042-001,Gel-CONTEND 5 Walker
876,1132A042-100,Gel-CONTEND 5 Walker
877,1132A043-001,Gel-CONTEND 5 Walker (D)
878,117013_BKW,Women's BOBS Sport Sparrow 2.0 - Metro Daisy
879,117013_GYMV,Women's BOBS Sport Sparrow 2.0 - Metro Daisy
880,1173A006-001,AS003 Unisex Sandal
881,1173A006-400,AS003 Unisex Sandal
882,1173A007-001,Flip Flop
883,1173A007-400,Flip Flop
884,1173A007-401,Flip Flop
885,1173A007-750,Flip Flop
886,1.18E+16,Suede Tasselled Loafers
887,1.18E+16,Suede Chukka Boots
888,1.18E+16,Suede Chukka Boots
889,11860_BKWP,Women's D'lites - Life Saver
890,11860_NVW,Women's D'lites - Life Saver
891,11860_NWLB,Women's D'lites - Life Saver
892,11918_BKRG,Women's D'Lites - Runway Ready
893,11918_WBMT,Women's D'Lites - Runway Ready
894,1191A004-003,GEL-SAGA SOU
895,1191A004-004,GEL-SAGA SOU
896,1191A004-021,GEL-SAGA SOU
897,1191A004-101,GEL-SAGA SOU
898,1191A004-401,GEL-SAGA SOU
899,1191A011-001,HYPER GEL-LYTE
900,1191A015-100,GEL-SAGA SOU
901,1191A015-101,GEL-SAGA SOU
902,1191A015-102,GEL-SAGA SOU
903,1191A016-025,HYPER GEL-LYTE
904,1191A016-105,HYPER GEL-LYTE
905,1191A016-205,HYPER GEL-LYTE
906,1191A016-405,HYPER GEL-LYTE
907,1191A017-100,HYPER GEL-LYTE
908,1191A017-101,HYPER GEL-LYTE
909,1191A018-001,HYPER GEL-LYTE
910,1191A020-317,GEL-SAGA
911,1191A020-417,GEL-SAGA
912,1191A021-251,GEL-SAGA
913,1191A021-401,GEL-SAGA
914,1191A022-401,GEL-SAGA
915,1191A022-751,GEL-SAGA
916,1191A057-002,GEL-SAGA
917,1191A057-101,GEL-SAGA
918,1191A062-800,GEL-MAI KO100
919,1191A069-100,GEL-PTG MT x Disney
920,1191A070-001,GEL-PTG x Disney
921,1191A070-100,GEL-PTG x Disney
922,1191A070-101,GEL-PTG x Disney
923,1191A075-100,GEL-DIABLO
924,1191A078-100,GEL-DS TRAINER OG
925,1191A080-100,GEL-SAGA
926,1191A081-100,GEL-MAI
927,1191A089-102,GEL-PTG
928,1191A089-103,GEL-PTG
929,1191A092-102,GEL-LYTE
930,1191A092-104,GEL-LYTE
931,1191A098-001,GEL-KAYANO 5.1
932,1191A098-100,GEL-KAYANO 5.1
933,1191A099-101,GEL-KAYANO 5 OG
934,1191A100-020,GEL-DS TRAINER OG
935,1191A100-100,GEL-DS TRAINER OG
936,1191A101-201,GEL-MAI
937,1191A101-401,GEL-MAI
938,1191A106-100,GEL-VICKKA TRS
939,1191A106-101,GEL-VICKKA TRS
940,1191A107-300,GEL-VICKKA TRS
941,1191A107-400,GEL-VICKKA TRS
942,1191A112-001,GEL-SAGA SOU
943,1191A112-020,GEL-SAGA SOU
944,1191A112-400,GEL-SAGA SOU
945,1191A129-001,Gel-Diablo
946,1191A129-003,Gel-Diablo
947,1191A142-200,GEL-Lyte MT
948,1191A143-001,GEL-Lyte MT
949,1191A143-200,GEL-Lyte MT
950,1191A145-251,HyperGEL-Lyte
951,1191A147-001,GEL-KAYANO 5 OG
952,1191A147-100,GEL-KAYANO 5 OG
953,1191A148-020,GEL-KAYANO 5 OG
954,1191A149-100,GEL-Kayano 5 OG
955,1191A149-400,GEL-Kayano 5 OG
956,1191A151-001,GEL-SAGA SOU
957,1191A151-020,GEL-SAGA SOU
958,1191A151-100,GEL-SAGA SOU
959,1191A151-300,GEL-SAGA SOU
960,1191A151-400,GEL-SAGA SOU
961,1191A154-001,GEL-SAGA
962,1191A154-100,GEL-SAGA
963,1191A155-020,GEL-SAGA
964,1191A155-400,GEL-SAGA
965,1191A156-001,HYPER GEL-LYTE
966,1191A157-021,CURREO II
967,1191A157-401,CURREO II
968,1191A160-001,GELSAGA 180
969,1191A160-020,GELSAGA 180
970,1191A163-001,JAPAN S
971,1191A163-100,JAPAN S
972,1191A164-001,TARTHER OG
973,1191A164-100,TARTHER OG
974,1191A165-001,CLASSIC CT
975,1191A165-101,CLASSIC CT
976,1191A165-102,CLASSIC CT
977,1191A166-101,GEL-Lyte
978,1191A170-101,GEL-SAGA
979,1191A170-400,GEL-SAGA
980,1191A172-020,GEL-MAI
981,1191A176-100,GEL-KAYANO 5 OG
982,1191A176-101,GEL-KAYANO 5 OG
983,1191A177-100,GEL-KAYANO 5.1
984,1191A177-101,GEL-KAYANO 5.1
985,1191A178-020,GEL-KAYANO 5 OG
986,1191A178-200,GEL-KAYANO 5 OG
987,1191A179-020,GEL-KAYANO 5.1
988,1191A179-021,GEL-KAYANO 5.1
989,1191A187-300,GEL-SAGA
990,1191A187-400,GEL-SAGA
991,1191A188-020,GELSAGA SOU
992,1191A188-021,GELSAGA SOU
993,1191A198-001,GEL-Mai
994,1191A198-400,GEL-Mai
995,1191A199-001,GEL-Diablo
996,1191A199-100,GEL-Diablo
997,1191A200-100,GEL-Kayano Trainer
998,1191A201-020,GEL-LYTE III
999,1191A201-021,GEL-LYTE III
1000,1191A201-100,GEL-LYTE III
1001,1191A201-200,GEL-LYTE III
1002,1191A201-300,GEL-LYTE III
1003,1191A202-001,GEL-LYTE V
1004,1191A202-020,GEL-LYTE V
1005,1191A202-100,GEL-LYTE V
1006,1191A202-200,GEL-LYTE V
1007,1191A202-201,GEL-LYTE V
1008,1191A204-400,GEL-Lyte MT
1009,1191A211-100,TARTHER OG
1010,1191A211-101,TARTHER OG
1011,1191A212-102,JAPAN S
1012,1191A213-020,JAPAN S
1013,1191A213-400,JAPAN S
1014,1191A214-100,JAPAN S
1015,1191A223-001,GEL-LYTE III
1016,1191A223-100,GEL-LYTE III
1017,1191A224-100,GEL-LYTE III
1018,1191A227-100,GEL-LYTE V
1019,1191A228-020,GEL-LYTE V
1020,1191A229-001,GEL-LYTE V
1021,1191A231-100,GELSAGA
1022,1191A231-101,GELSAGA
1023,1191A232-001,GELSAGA
1024,1191A232-200,GELSAGA
1025,1191A232-400,GELSAGA
1026,1191A239-001,GELSAGA 180
1027,1191A239-100,GELSAGA 180
1028,1191A241-400,GELSAGA SOU
1029,1191A242-001,GELSAGA SOU
1030,1191A242-020,GELSAGA SOU
1031,1191A242-100,GELSAGA SOU
1032,1191A242-101,GELSAGA SOU
1033,1191A245-100,GEL-LYTE III
1034,1191A246-200,GELSAGA 180
1035,1191A246-400,GELSAGA 180
1036,1191A261-001,GEL-SAGA
1037,1191A282-001,GEL-SAGA
1038,1191A299-401,GEL-LYTE V
1039,1192A006-001,GEL-Lyte RB
1040,1192A006-020,GEL-Lyte RB
1041,1192A011-001,GEL-Lyte Komachi Strap
1042,1192A011-020,GEL-Lyte Komachi Strap
1043,1192A016-001,GEL-Lyte V Sanze
1044,1192A016-020,GEL-Lyte V Sanze
1045,1192A016-500,GEL-Lyte V Sanze
1046,1192A020-020,HyperGEL-Lyte
1047,1192A020-100,HyperGEL-Lyte
1048,1192A025-020,GEL-Lyte
1049,1192A025-250,GEL-Lyte
1050,1192A025-500,GEL-Lyte
1051,1192A028-001,GEL-PTG
1052,1192A030-400,GEL-Saga
1053,1192A034-001,GEL-Lyte
1054,1192A034-100,GEL-Lyte
1055,1192A047-001,GEL-Lyte
1056,1192A047-100,GEL-Lyte
1057,1192A048-020,GEL-Vickka TRS
1058,1192A048-250,GEL-Vickka TRS
1059,1192A059-101,GEL-Saga
1060,1192A070-100,GEL-Saga
1061,1192A074-100,GEL-Saga
1062,1192A075-406,GEL-Saga
1063,1192A075-706,GEL-Saga
1064,1192A083-100,HyperGEL-Lyte
1065,1192A084-001,HyperGEL-Lyte
1066,1192A085-100,HyperGEL-Lyte
1067,1192A097-002,GEL-Saga Sou
1068,1192A097-101,GEL-Saga Sou
1069,1192A098-001,HyperGEL-Lyte
1070,1192A098-400,HyperGEL-Lyte
1071,1192A098-700,HyperGEL-Lyte
1072,1192A101-300,GEL-Saga
1073,1192A101-700,GEL-Saga
1074,1192A107-001,GEL-SAGA
1075,1192A107-100,GEL-SAGA
1076,1192A111-100,GEL-Diablo
1077,1192A112-100,GEL-Saga
1078,1192A114-020,GEL-Lyte III
1079,1192A114-100,GEL-Lyte III
1080,1192A114-200,GEL-Lyte III
1081,1192A114-300,GEL-Lyte III
1082,1192A114-700,GEL-Lyte III
1083,1192A115-001,GEL-Lyte V
1084,1192A115-020,GEL-Lyte V
1085,1192A115-200,GEL-Lyte V
1086,1192A115-201,GEL-Lyte V
1087,1192A123-020,GEL-Kayano 5 OG
1088,1192A123-200,GEL-Kayano 5 OG
1089,1192A125-001,JAPAN S
1090,1192A125-100,JAPAN S
1091,1192A126-100,TIGER RUNNER
1092,1192A126-400,TIGER RUNNER
1093,1192A126-700,TIGER RUNNER
1094,1192A135-001,GELSAGA SOU
1095,1192A135-100,GELSAGA SOU
1096,1192A136-001,CLASSIC CT
1097,1192A136-101,CLASSIC CT
1098,1192A138-700,GEL-LYTE III
1099,1192A140-500,GEL-LYTE III
1100,1192A141-100,GEL-LYTE V
1101,1192A147-100,JAPAN S
1102,1192A148-102,JAPAN S
1103,1192A149-400,JAPAN S
1104,1192A150-100,JAPAN S
1105,1192A171-001,GELSAGA
1106,11930_BKW,Women's D'Lites - Biggest Fan
1107,11930_NVW,Women's D'Lites - Biggest Fan
1108,11931_BBK,Women's D'lites - Fresh Start
1109,11931_WNVR,Women's D'lites - Fresh Start
1110,11931_WSL,Women's D'lites - Fresh Start
1111,11933_WSL,Women's D'lites - Bright Sky
1112,11936_BKHP,Women's D'lites - Me Time
1113,11936_BKTQ,Women's D'lites - Me Time
1114,11936_BKW,Women's D'lites - Me Time
1115,11936_GYW,Women's D'lites - Me Time
1116,11936_NAT,Women's D'lites - Me Time
1117,11936_NVW,Women's D'lites - Me Time
1118,1193A003-100,GEL-Circuit
1119,1193A003-101,GEL-Circuit
1120,1193A004-001,GEL-Lyte V Sanze MT
1121,1193A004-200,GEL-Lyte V Sanze MT
1122,1193A014-020,GEL-Diablo
1123,1193A014-200,GEL-Diablo
1124,1193A021-400,GEL-PTG
1125,1193A021-600,GEL-PTG
1126,1193A024-020,GEL-Lyte
1127,1193A026-400,GEL-Lyte
1128,1193A027-001,GEL-Lyte
1129,1193A027-200,GEL-Lyte
1130,1193A033-102,GEL-Vickka TRS
1131,1193A035-001,GEL-Lyte MT
1132,1193A035-200,GEL-Lyte MT
1133,1193A035-300,GEL-Lyte MT
1134,1193A041-001,GEL-Lyte MT G-TX
1135,1193A041-300,GEL-Lyte MT G-TX
1136,1193A042-400,GEL-Mai
1137,1193A042-600,GEL-Mai
1138,1193A043-020,GEL-Mai
1139,1193A043-400,GEL-Mai
1140,1193A043-500,GEL-Mai
1141,1193A046-200,GEL-Lyte V RB
1142,1193A046-300,GEL-Lyte V RB
1143,1193A048-001,GEL-Lyte V RB
1144,1193A048-020,GEL-Lyte V RB
1145,1193A048-021,GEL-Lyte V RB
1146,1193A048-400,GEL-Lyte V RB
1147,1193A050-001,GEL-Lyte V Sanze MT G-TX
1148,1193A050-400,GEL-Lyte V Sanze MT G-TX
1149,1193A055-001,GEL-Mai Knit MT
1150,1193A055-600,GEL-Mai Knit MT
1151,1193A059-200,GEL-Mai Knit MT
1152,1193A059-300,GEL-Mai Knit MT
1153,1193A071-001,GEL-Saga
1154,1193A071-100,GEL-Saga
1155,1193A071-101,GEL-Saga
1156,1193A071-102,GEL-Saga
1157,1193A071-103,GEL-Saga
1158,1193A071-104,GEL-Saga
1159,1193A074-001,HyperGEL-Lyte
1160,1193A074-100,HyperGEL-Lyte
1161,1193A081-001,GEL-Lyte V Sanze TR
1162,1193A081-250,GEL-Lyte V Sanze TR
1163,1193A081-400,GEL-Lyte V Sanze TR
1164,1193A082-020,GEL-Lyte V Sanze TR
1165,1193A082-021,GEL-Lyte V Sanze TR
1166,1193A082-100,GEL-Lyte V Sanze TR
1167,1193A082-400,GEL-Lyte V Sanze TR
1168,1193A089-250,GEL-Saga
1169,1193A091-250,GEL-Circuit
1170,1193A092-101,GEL-Lyte
1171,1193A095-100,GEL-Saga
1172,1193A095-101,GEL-Saga
1173,1193A095-102,GEL-Saga
1174,1193A095-103,GEL-Saga
1175,1193A096-001,GEL-Diablo
1176,1193A096-020,GEL-Diablo
1177,1193A096-400,GEL-Diablo
1178,1193A098-001,GEL-Mai
1179,1193A098-100,GEL-Mai
1180,1193A100-101,GEL-PTG MT
1181,1193A101-100,GEL-Circuit
1182,1193A101-101,GEL-Circuit
1183,1193A106-100,GEL-PTG
1184,1193A106-101,GEL-PTG
1185,1193A129-001,GEL-Lyte
1186,1193A129-100,GEL-Lyte
1187,1193A132-001,GEL-Vickka TRS
1188,1193A132-100,GEL-Vickka TRS
1189,1193A134-300,GEL-Lyte
1190,1193A135-001,GEL-PTG
1191,1193A139-001,GEL-Lyte V Sanze Knit
1192,1193A139-100,GEL-Lyte V Sanze Knit
1193,1193A157-100,GEL-LYTE V
1194,1193A157-101,GEL-LYTE V
1195,1193A158-100,JAPAN S
1196,1193A162-100,GEL-PTG
1197,1193A162-101,GEL-PTG
1198,11940_GYW,Women's D'lites - Resilient
1199,11940_NVW,Women's D'lites - Resilient
1200,11947_NVGW,Women's D'Lites - New Journey
1201,11949_BBK,Women's D'Lites - Play On
1202,11978_BKMT,Women's D'Lites - Interlude
1203,12119_BBK,Women's Dynamight
1204,12119_BKW,Women's Dynamight
1205,12119_NVY,Women's Dynamight
1206,124002_BKW,Women's Skechers GOwalk 5 - Garland
1207,124002_NVW,Women's Skechers GOwalk 5 - Garland
1208,124029_BKGD,Women's Skechers GOwalk 5 - Wild
1209,124038_NVHP,Women's Skechers GOwalk 5 - Fantasy
1210,124042_LPD,Women's Skechers GOwalk Smart - Safari
1211,124043_TPE,Women's Skechers GOwalk Smart - Wise
1212,124089_NVW,Women's Skechers GOwalk Joy - Fiesta
1213,124089_TPE,Women's Skechers GOwalk Joy - Fiesta
1214,12606_BUPK,Women's Bountiful
1215,12606_GYCL,Women's Bountiful
1216,12606_NVLB,Women's Bountiful
1217,12640_BKW,Women's Skech-Air Element
1218,12640_NVGR,Women's Skech-Air Element
1219,12644_BKW,Women's Skech-Air Element
1220,12645_BKMT,Women's Skech-Air Element - Prelude
1221,12645_WMLT,Women's Skech-Air Element - Prelude
1222,12646_BKHP,Women's Skech-Air Element - Brisk Motion
1223,12646_NVHP,Women's Skech-Air Element - Brisk Motion
1224,12646_WPMT,Women's Skech-Air Element - Brisk Motion
1225,12647_BKRG,Women's Skech-Air Element - Sweet Sunset
1226,12647_WSL,Women's Skech-Air Element - Sweet Sunset
1227,12716_NVTQ,Women's Fashion Fit - Up A Level
1228,12717_BKHP,Women's Fashion Fit - Build Up
1229,12721_BBK,Women's Skech-Air Extreme - Awaken
1230,1273938-001,UA Charged Bandit XC Spike
1231,1273939-004,UA Kick Sprint Spike
1232,1273939-100,UA Kick Sprint Spike
1233,1273940-006,UA Kick Distance Spike
1234,1273940-102,UA Kick Distance Spike
1235,12753_BKLB,Women's Flex Appeal 2.0
1236,12753_NVY,Women's Flex Appeal 2.0
1237,12761_CCGR,Women's Flex Appeal 2.0 - Simplistic
1238,128044_BBK,Women's Skechers Max Cushioning Elite - Step Up
1239,12825_BKRG,Women's Relaxed Fit: Empire D'Lux - Spotted
1240,12825_CCCL,Women's Relaxed Fit: Empire D'Lux - Spotted
1241,12825_LAV,Women's Relaxed Fit: Empire D'Lux - Spotted
1242,12825_NVY,Women's Relaxed Fit: Empire D'Lux - Spotted
1243,12827_BKMT,Women's Relaxed Fit: Empire D'Lux
1244,12827_NTPK,Women's Relaxed Fit: Empire D'Lux
1245,12837_BBK,Women's Ultra Flex - First Take
1246,12837_MVE,Women's Ultra Flex - First Take
1247,12837_NVY,Women's Ultra Flex - First Take
1248,12837_RED,Women's Ultra Flex - First Take
1249,12837_TPE,Women's Ultra Flex - First Take
1250,12841_BBK,Women's Ultra Flex - Statements
1251,12841_BKGY,Women's Ultra Flex - Statements
1252,12841_BKMT,Women's Ultra Flex - Statements
1253,12841_BKW,Women's Ultra Flex - Statements
1254,12841_LAV,Women's Ultra Flex - Statements
1255,12841_TPE,Women's Ultra Flex - Statements
1256,12843_BURG,Women's Ultra Flex
1257,12843_SLT,Women's Ultra Flex
1258,12843_WSL,Women's Ultra Flex
1259,1287196-004,UA Street Encounter
1260,1287196-101,UA Street Encounter
1261,1287337-003,UA Horizon RTT
1262,1287351-001,UA Mirage 3.0
1263,12891_GRY,Women's Flex Appeal 2.0 - First Impression
1264,12891_ROS,Women's Flex Appeal 2.0 - First Impression
1265,12921_WBK,Women's Skech-Air Extreme - Not Alone
1266,12922_WBK,Women's Skech-Air Extreme - Loud Statement
1267,12922_WNVP,Women's Skech-Air Extreme - Loud Statement
1268,1.29E+16,Suede Desert Boots
1269,1.29E+16,Newmarket Suede Chelsea Boots
1270,1.29E+16,Dover Textured-Leather Derby Shoes
1271,1.29E+16,Dover Textured-Leather Derby Shoes
1272,1.29E+16,Dover Textured-Leather Derby Shoes
1273,1.29E+16,Nathan Suede Chukka Boots
1274,12946_BKMT,Women's Skech-Air Dynamite
1275,12946_GYMN,Women's Skech-Air Dynamite
1276,12946_ROS,Women's Skech-Air Dynamite
1277,1295724-002,UA Threadborne Slingwrap
1278,1295740-001,UA Brigade XC Spike
1279,1295740-100,UA Brigade XC Spike
1280,1295755-002,UA Threadborne Slingwrap
1281,1295755-962,UA Threadborne Slingwrap
1282,12959_WTRG,Women's D'Lites 3.0 - Intense Force
1283,1296206-004,UA Threadborne Push
1284,12965_NVPK,Women's Dynamight 2.0 - In a Flash
1285,1297176-100,UA Performance Spikeless
1286,12980_BBK,Women's Summits
1287,12980_BKPK,Women's Summits
1288,12980_BKW,Women's Summits
1289,12980_CCPR,Women's Summits
